body_temperature,breed_type,milk_production,respiratory_rate,walking_capacity,sleeping_duration,body_condition_score,heart_rate,eating_duration,lying_down_duration,ruminating,rumen_fill,faecal_consistency,health_status
-0.702754403,-0.988826465,-0.556422094,0.03229671,1.136771188,-0.922554457,1.670598782,0.384499834,-0.429643303,-0.236876519,0.009601936,-0.710129142,0.532591632,-0.988826465
-0.81772709,-0.988826465,0.049902563,2.08544473,1.108582837,-0.858257397,1.670598782,0.613144501,1.416341371,-0.17058089,0.949631441,1.205067636,0.532591632,-0.988826465
-0.932699777,-0.988826465,-0.389682814,0.853555918,0.845594822,-1.11544564,1.670598782,1.756367838,1.152629275,-0.568354667,0.265973619,0.247469247,0.532591632,-0.988826465
-0.587781716,-0.988826465,-0.798951957,1.366842923,0.867278168,-0.858257397,1.670598782,1.375293392,0.493349034,-0.236876519,1.035088668,-1.667727531,0.532591632,-0.988826465
0.561945157,-0.988826465,-1.405276615,-1.302249503,-1.328005773,1.006357368,1.670598782,-1.216012838,-1.748203785,1.287922961,-1.186799252,-1.667727531,1.335992568,1.011299794
0.676917844,-0.988826465,-1.223379218,-0.686305097,-1.329244821,1.199248551,1.670598782,-0.758723503,-0.825211447,0.691262295,-0.332226975,0.247469247,-0.270809304,1.011299794
1.136808593,-0.988826465,-1.026323704,-0.9942773,-1.300436947,1.456436794,1.670598782,-0.911153281,0.09778089,-0.03798963,-0.16131252,1.205067636,-1.877611176,1.011299794
0.791890531,-0.988826465,-1.08695617,-0.583647696,-1.135643514,0.942060307,1.670598782,-0.98736817,0.09778089,0.492375406,-1.101342025,0.247469247,1.335992568,1.011299794
0.906863219,-0.988826465,-1.162746752,-1.302249503,-1.174054014,1.392139733,1.670598782,-0.98736817,-0.297787255,0.227192888,-1.443170936,-0.710129142,-1.07421024,1.011299794
0.791890531,-0.988826465,-1.208221101,-0.788962498,-1.043334411,1.199248551,1.670598782,-0.530078836,-0.429643303,0.492375406,0.009601936,0.247469247,1.335992568,1.011299794
0.676917844,-0.988826465,-1.268853567,-1.096934701,-0.799241883,0.942060307,1.670598782,-1.063583059,-0.429643303,0.757557925,-1.27225648,0.247469247,-0.270809304,1.011299794
0.676917844,-0.988826465,-1.450750964,-1.199592102,-0.983550327,0.813466186,1.670598782,-1.139797949,-1.088923544,1.221627332,-1.357713708,-0.710129142,1.335992568,1.011299794
0.906863219,-0.988826465,-1.314327916,-1.302249503,-0.939254348,1.263545612,1.670598782,-1.216012838,-0.034075159,0.227192888,-1.528628163,1.205067636,-1.877611176,1.011299794
1.136808593,-0.988826465,-1.08695617,-0.686305097,-1.218659755,0.749169125,1.670598782,-0.911153281,0.229636938,0.624966665,-0.246769747,1.205067636,-1.877611176,1.011299794
1.826644717,-0.988826465,-1.056639937,-1.404906904,-0.912614809,0.813466186,1.670598782,-0.682508614,-0.429643303,0.890149184,-0.16131252,2.162666025,-1.07421024,1.011299794
1.021835906,-0.988826465,-1.314327916,-1.507564305,-0.962176743,1.13495149,1.670598782,-0.834938392,-0.825211447,0.757557925,-0.588598658,0.247469247,-0.270809304,1.011299794
0.561945157,-0.988826465,-1.344644149,-0.686305097,-1.04767108,0.877763247,1.670598782,-1.063583059,-0.957067496,1.089036072,-1.015884797,0.247469247,-1.877611176,1.011299794
0.791890531,-0.988826465,-1.435592848,-1.404906904,-1.293622181,1.263545612,1.670598782,-0.98736817,-0.957067496,0.691262295,-1.614085391,-0.710129142,-0.270809304,1.011299794
1.136808593,-0.988826465,-1.405276615,-0.9942773,-1.18985188,1.13495149,1.670598782,-0.758723503,-0.693355399,0.691262295,-0.588598658,-1.667727531,-1.07421024,1.011299794
0.676917844,-0.988826465,-1.314327916,-0.480990295,-1.287426939,1.070654429,1.670598782,-0.606293725,-1.484491688,1.155331702,-0.246769747,-1.667727531,-0.270809304,1.011299794
1.021835906,-0.988826465,-1.208221101,-0.070360691,-0.731403985,1.392139733,1.670598782,-0.530078836,-1.220779592,0.691262295,-1.528628163,0.247469247,-1.07421024,1.011299794
1.366753968,-0.988826465,-1.147588636,-0.891619899,-0.821234992,1.006357368,1.670598782,-0.98736817,-1.088923544,1.022740443,-1.101342025,1.205067636,-1.877611176,1.011299794
0.906863219,-0.988826465,-1.071798053,-1.302249503,-0.804817601,1.070654429,1.670598782,-1.292227727,-0.297787255,0.558671036,-0.588598658,0.247469247,-0.270809304,1.011299794
0.561945157,-0.988826465,-1.374960382,-0.788962498,-0.938944586,1.199248551,1.670598782,-0.682508614,-0.825211447,0.691262295,-1.528628163,-0.710129142,1.335992568,1.011299794
0.676917844,-0.988826465,-1.465909081,-0.891619899,-1.243440722,0.749169125,1.670598782,-0.911153281,-1.616347736,1.55310548,-1.614085391,-1.667727531,1.335992568,1.011299794
